"","dir","region","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"188","Popcast5",5,"no","Answer","1stPerson","Present","do you think it's bad",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"bad","PPT",NA,NA,NA,"no","JC2: Which was also your take in your album review- 
JC1: Yes! 
JC2: -which is that this is old Kanye. 
JC1: Yeah, so- 
JC2: Except- 
JC1: Do you think it's bad? It is perceived as bad. 
JC2: <<no>> I'm not saying it's bad. I'm saying that it lacks the internal tensions of old Kanye. It's one note. 
JC1: Structur- -- yes, some of the structural tricks 

",NA,NA,NA,NA,NA
"189","Popcast5",6,"yes","ContentAgreement","1stPerson","Present","it lacks the internal tensions of old kanye",TRUE,"None",FALSE,FALSE,"i'm saying that","Present","1st",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: It is perceived as bad. 
JC2: No, I'm not saying it's bad. I'm saying that it lacks the internal tensions of old Kanye. It's one note. 
JC1: Structur- <<yes>> some of the structural tricks and tics are there. Now, I perhaps more than other critics have extended Kanye, 

",NA,NA,NA,NA,NA
"190","Popcast5",7,"fair","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fair","JC1: some of the structural tricks and tics are there. Now, I perhaps more than other critics have extended Kanye, a <<fair>> amount of credit- 
JC2: {LG} 
JC1: over the last five years. 
JP: Wait, wait, let's face it, you are Kanye's Deutsche Bank. 
JC2: Oh! J P! 
JC1: Wow, J P throwing down. 
CG: J P is 

",NA,NA,NA,NA,NA
"191","Popcast5",8,"wait","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wait","JC1: tics are there. Now, I perhaps more than other critics have extended Kanye, a fair amount of credit- 
JC2: {LG} 
JC1: over the last five years. 
JP: <<wait>> wait, let's face it, you are Kanye's Deutsche Bank. 
JC2: Oh! J P! 
JC1: Wow, J P throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did 

",NA,NA,NA,NA,NA
"192","Popcast5",10,"oh","BehaviorSurprise","1stPerson","Present","you are kanye's deutsche bank",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: I perhaps more than other critics have extended Kanye, a fair amount of credit- 
JC2: {LG} 
JC1: over the last five years. 
JP: Wait, wait, let's face it, you are Kanye's Deutsche Bank. 
JC2: <<oh>> J P! 
JC1: Wow, J P throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: Yeah. 

",NA,NA,NA,NA,NA
"193","Popcast5",11,"wow","BehaviorSurprise","1stPerson","Present","you are kanye's deutsche bank",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wow","JC1: have extended Kanye, a fair amount of credit- 
JC2: {LG} 
JC1: over the last five years. 
JP: Wait, wait, let's face it, you are Kanye's Deutsche Bank. 
JC2: Oh! J P! 
JC1: <<wow>> J P throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: Yeah. 
JC2: -while holding your collars- 
JC1: Yeah yeah. 
CG: Yeah. 
JC2: -and then let 

",NA,NA,NA,NA,NA
"194","Popcast5",12,"yeah","Backchannel",NA,"Present","when i like  i did the  like the pit bull thing where i like sicked you guys at each other",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: Oh! J P! 
JC1: Wow, J P throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: <<yeah>> 
JC2: -while holding your collars- 
JC1: Yeah yeah. 
CG: Yeah. 
JC2: -and then let you go. 
JC1: Yes. 
JC2: Like, I didn't realize that he was going to bite so hard. 
JC1: It's fine. I think that an artist can go through their career and 

",NA,NA,NA,NA,NA
"195","Popcast5",13,"yeah","Backchannel",NA,"Present","while holding your collars",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: J P! 
JC1: Wow, J P throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: Yeah. 
JC2: -while holding your collars- 
JC1: <<yeah>> yeah. 
CG: Yeah. 
JC2: -and then let you go. 
JC1: Yes. 
JC2: Like, I didn't realize that he was going to bite so hard. 
JC1: It's fine. I think that an artist can go through their career and make different 

",NA,NA,NA,NA,NA
"196","Popcast5",15,"yeah","Backchannel",NA,"Present","while holding your collars",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: J P! 
JC1: Wow, J P throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: Yeah. 
JC2: -while holding your collars- 
JC1: Yeah yeah. 
CG: <<yeah>> 
JC2: -and then let you go. 
JC1: Yes. 
JC2: Like, I didn't realize that he was going to bite so hard. 
JC1: It's fine. I think that an artist can go through their career and make different 

",NA,NA,NA,NA,NA
"197","Popcast5",16,"yes","Backchannel",NA,"Present","and then let you go",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: throwing down. 
CG: J P is getting a raise. 
JC2: When I- 
JC1: {LG} 
JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: Yeah. 
JC2: -while holding your collars- 
JC1: Yeah yeah. 
CG: Yeah. 
JC2: -and then let you go. 
JC1: <<yes>> 
JC2: Like, I didn't realize that he was going to bite so hard. 
JC1: It's fine. I think that an artist can go through their career and make different style music 

",NA,NA,NA,NA,NA
"198","Popcast5",17,"it's fine","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fine","JC2: When I, like -- I did the -- like, the pit bull thing where I like, sicked you guys at each other- 
JC1: Yeah. 
JC2: -while holding your collars- 
JC1: Yeah yeah. 
CG: Yeah. 
JC2: -and then let you go. 
JC1: Yes. 
JC2: Like, I didn't realize that he was going to bite so hard. 
JC1: It's <<fine>> I think that an artist can go through their career and make different style music with different expectations at different 

",NA,NA,NA,NA,NA
"199","Popcast5",18,"okay","BehaviorSurprise","1stPerson","Present","i skipped most of those",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: up some nineties Dylan reviews of some trash Dylan record. {LG} 
CG: That doesn't mean that Dylan didn't make trash records. 
JC1: I know! {LG} 
JP: I- I- I- skipped most of those. 
JC1: <<okay>> You're throwing Ben Ratliff under the bus. 
JC2: Time's passed. 
JC1: So, I feel like I am open to 

",NA,NA,NA,NA,NA
"200","Popcast5",19,"oh","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: ears, which is if I received this music cold, not knowing where it came from, how would I react to it emotionally? And then you learn on top of that. <<oh>> it comes with all this additional noise, baggage, and so and so forth.' So, much of this record I think if I heard cold, coming from elsewhere, I would think was very good. 

",NA,NA,NA,NA,NA
"201","Popcast5",20,"truly","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"truly","JC1: is trying to listen to Kanye West in that way at this moment. That's a choice I respect, it just is not the choice I choose. 
CG: I <<truly>> love you, Jon, you could not be more wrong- 
JC1: Thank you. 
-  CG: and it's killing me. Absolutely killing me. 
JP: I want to say though -- I want to say, I mean, the idea of listening to something as if it's -- if it's 

",NA,NA,NA,NA,NA
"202","Popcast5",21,"absolutely","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"absolutely","JC1: moment. That's a choice I respect, it just is not the choice I choose. 
CG: I truly love you, Jon, you could not be more wrong- 
JC1: Thank you. 
-  CG: and it's killing me. <<absolutely>> killing me. 
JP: I want to say though -- I want to say, I mean, the idea of listening to something as if it's -- if it's baggage free is really the way I try to listen to music too. I agree with you on that. 
JC1: Mhm. 
JC2: It's a really 

",NA,NA,NA,NA,NA
"203","Popcast5",22,"i agree","ContentAgreement","1stPerson","Distant",NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"agree","-  CG: me. Absolutely killing me. 
JP: I want to say though -- I want to say, I mean, the idea of listening to something as if it's -- if it's baggage free is really the way I try to listen to music too. I <<agree>> with you on that. 
JC1: Mhm. 
JC2: It's a really -- it's an interesting point and I'm happy that we're having this conversation. 
JC1: Yeah. 
CG: It is, but I believe that if you listened to this album, not knowing who the artist was, having never heard anything before that you would've thrown it in the garbage. 

",NA,NA,NA,NA,NA
"204","Popcast5",23,"mhm","BehaviorAgreement","1stPerson","Present","the idea of listening to something as if it's  if it's baggage free is really the way i try to listen to music too",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"mhm","-  CG: Absolutely killing me. 
JP: I want to say though -- I want to say, I mean, the idea of listening to something as if it's -- if it's baggage free is really the way I try to listen to music too. I agree with you on that. 
JC1: <<mhm>> 
JC2: It's a really -- it's an interesting point and I'm happy that we're having this conversation. 
JC1: Yeah. 
CG: It is, but I believe that if you listened to this album, not knowing who the artist was, having never heard anything before that you would've thrown it in the garbage. I think- 

",NA,NA,NA,NA,NA
"205","Popcast5",24,"interesting","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"interesting","-  CG: killing me. 
JP: I want to say though -- I want to say, I mean, the idea of listening to something as if it's -- if it's baggage free is really the way I try to listen to music too. I agree with you on that. 
JC1: Mhm. 
JC2: It's a really -- it's an <<interesting>> point and I'm happy that we're having this conversation. 
JC1: Yeah. 
CG: It is, but I believe that if you listened to this album, not knowing who the artist was, having never heard anything before that you would've thrown it in the garbage. I think- 
JC1: Just the Chick-Fil-A song. 

",NA,NA,NA,NA,NA
"206","Popcast5",25,"yeah","ContentAgreement","1stPerson","Present","it's an interesting point and i'm happy that we're having this conversation",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"interesting","PPT",NA,NA,NA,"yeah","JP: listening to something as if it's -- if it's baggage free is really the way I try to listen to music too. I agree with you on that. 
JC1: Mhm. 
JC2: It's a really -- it's an interesting point and I'm happy that we're having this conversation. 
JC1: <<yeah>> 
CG: It is, but I believe that if you listened to this album, not knowing who the artist was, having never heard anything before that you would've thrown it in the garbage. I think- 
JC1: Just the Chick-Fil-A song. 
CG: No! 
JC1: The Chick-Fil- 

",NA,NA,NA,NA,NA
"207","Popcast5",26,"no","BehaviorDisagreement","1stPerson","Present","just the chickfila song",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC2: point and I'm happy that we're having this conversation. 
JC1: Yeah. 
CG: It is, but I believe that if you listened to this album, not knowing who the artist was, having never heard anything before that you would've thrown it in the garbage. I think- 
JC1: Just the Chick-Fil-A song. 
CG: <<no>> 
JC1: The Chick-Fil- a song. 
CG: All but one. 
JC1: No. 
CG: I really don't think that you would have liked this record. I really don't. 
JC1: We'll never know. 
CG: Yes, it's true. 
JC1: But, to me, that is- 

",NA,NA,NA,NA,NA
"208","Popcast5",27,"no","BehaviorDisagreement","1stPerson","Present","all but one",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","CG: you listened to this album, not knowing who the artist was, having never heard anything before that you would've thrown it in the garbage. I think- 
JC1: Just the Chick-Fil-A song. 
CG: No! 
JC1: The Chick-Fil- a song. 
CG: All but one. 
JC1: <<no>> 
CG: I really don't think that you would have liked this record. I really don't. 
JC1: We'll never know. 
CG: Yes, it's true. 
JC1: But, to me, that is- 
JC2: It's an exercise. It's a thought exercise for sure. 

",NA,NA,NA,NA,NA
"209","Popcast5",28,"yes","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","CG: would've thrown it in the garbage. I think- 
JC1: Just the Chick-Fil-A song. 
CG: No! 
JC1: The Chick-Fil- a song. 
CG: All but one. 
JC1: No. 
CG: I really don't think that you would have liked this record. I really don't. 
JC1: We'll never know. 
CG: <<yes>> it's true. 
JC1: But, to me, that is- 
JC2: It's an exercise. It's a thought exercise for sure. 
JC1: It's -- it's -- I think, look, the worst thing that can happen to 

",NA,NA,NA,NA,NA
"210","Popcast5",29,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","CG: garbage. I think- 
JC1: Just the Chick-Fil-A song. 
CG: No! 
JC1: The Chick-Fil- a song. 
CG: All but one. 
JC1: No. 
CG: I really don't think that you would have liked this record. I really don't. 
JC1: We'll never know. 
CG: Yes, it's <<true>> 
JC1: But, to me, that is- 
JC2: It's an exercise. It's a thought exercise for sure. 
JC1: It's -- it's -- I think, look, the worst thing that can happen to a critic 

",NA,NA,NA,NA,NA
"211","Popcast5",30,"sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","CG: but one. 
JC1: No. 
CG: I really don't think that you would have liked this record. I really don't. 
JC1: We'll never know. 
CG: Yes, it's true. 
JC1: But, to me, that is- 
JC2: It's an exercise. It's a thought exercise for <<sure>> 
JC1: It's -- it's -- I think, look, the worst thing that can happen to a critic is ossification. The worst thing that can happen to a critic is believing that you 

",NA,NA,NA,NA,NA
"212","Popcast5",31,"yes","BehaviorAgreement","1stPerson","Present","how much generosity",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: ways that it surprised me. 
CG: I then -- I invite you to listen to 'Madame X'. 
JC1: I understand I am out here. 
CG: And I'm curious to see what your, what your opinion of it would be. 
JC2: How much generosity- 
CG: <<yes>> 
JC2: -are we in the spirit of extending this holiday season? 
JC1: {LG} 
CG: Just- 
JC1: Do we have to have like a special addendum to this Popcast where I just talk about 'Madame X' for ten 

",NA,NA,NA,NA,NA
"213","Popcast5",32,"yes","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC2: holiday season? 
JC1: {LG} 
CG: Just- 
JC1: Do we have to have like a special addendum to this Popcast where I just talk about 'Madame X' for ten minutes? 
JC2: If you -- to squash this with Caryn. 
JC1: <<yes>> Okay, fine. Bonus edition 
CG: For the record, it's terrible. 
JC1: {LG} 
CG: Just -- I want a Madonna album to be good. 
JC2: Are you saying that you have a similar relationship to Madonna that 

",NA,NA,NA,NA,NA
"214","Popcast5",33,"okay","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC2: season? 
JC1: {LG} 
CG: Just- 
JC1: Do we have to have like a special addendum to this Popcast where I just talk about 'Madame X' for ten minutes? 
JC2: If you -- to squash this with Caryn. 
JC1: Yes. <<okay>> fine. Bonus edition 
CG: For the record, it's terrible. 
JC1: {LG} 
CG: Just -- I want a Madonna album to be good. 
JC2: Are you saying that you have a similar relationship to Madonna that Jon 

",NA,NA,NA,NA,NA
"215","Popcast5",34,"fine","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fine","JC2: season? 
JC1: {LG} 
CG: Just- 
JC1: Do we have to have like a special addendum to this Popcast where I just talk about 'Madame X' for ten minutes? 
JC2: If you -- to squash this with Caryn. 
JC1: Yes. Okay, <<fine>> Bonus edition 
CG: For the record, it's terrible. 
JC1: {LG} 
CG: Just -- I want a Madonna album to be good. 
JC2: Are you saying that you have a similar relationship to Madonna that Jon has 

",NA,NA,NA,NA,NA
"216","Popcast5",35,"yes","Answer","1stPerson","Present","are you saying that you have a similar relationship to madonna that jon has to kanye",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","CG: For the record, it's terrible. 
JC1: {LG} 
CG: Just -- I want a Madonna album to be good. 
JC2: Are you saying that you have a similar relationship to Madonna that Jon has to Kanye? <<yes>> 
JC1: Wait, but while we're going down this road, can we just say that there are people that Caryn stans that I'm allowed to dislike, and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's 

",NA,NA,NA,NA,NA
"217","Popcast5",36,"wait","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wait","CG: record, it's terrible. 
JC1: {LG} 
CG: Just -- I want a Madonna album to be good. 
JC2: Are you saying that you have a similar relationship to Madonna that Jon has to Kanye? Yes. 
JC1: <<wait>> but while we're going down this road, can we just say that there are people that Caryn stans that I'm allowed to dislike, and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 

",NA,NA,NA,NA,NA
"218","Popcast5",37,"sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: road, can we just say that there are people that Caryn stans that I'm allowed to dislike, and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not <<sure>> that's true. What- who are we talking about? 
JC1: Oh, it's true! What do you mean you're not sure if it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, 

",NA,NA,NA,NA,NA
"219","Popcast5",38,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: can we just say that there are people that Caryn stans that I'm allowed to dislike, and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not sure that's <<true>> What- who are we talking about? 
JC1: Oh, it's true! What do you mean you're not sure if it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like 

",NA,NA,NA,NA,NA
"220","Popcast5",39,"oh","BehaviorSurprise","1stPerson","Present","i'm not sure that's true what who are we talking about",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: Caryn stans that I'm allowed to dislike, and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not sure that's true. What- who are we talking about? 
JC1: <<oh>> it's true! What do you mean you're not sure if it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like we've held Caramanica's feet to the 

",NA,NA,NA,NA,NA
"221","Popcast5",40,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: stans that I'm allowed to dislike, and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not sure that's true. What- who are we talking about? 
JC1: Oh, it's <<true>> What do you mean you're not sure if it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like we've held Caramanica's feet to the fire on this 

",NA,NA,NA,NA,NA
"222","Popcast5",41,"sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: and there are people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not sure that's true. What- who are we talking about? 
JC1: Oh, it's true! What do you mean you're not <<sure>> if it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like we've held Caramanica's feet to the fire on this long enough. I will go out with one- 
JC1: Read 

",NA,NA,NA,NA,NA
"223","Popcast5",42,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: people that Caryn stans that I'm not allowed to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not sure that's true. What- who are we talking about? 
JC1: Oh, it's true! What do you mean you're not sure if it's <<true>> It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like we've held Caramanica's feet to the fire on this long enough. I will go out with one- 
JC1: Read the rest -- wait, read the 

",NA,NA,NA,NA,NA
"224","Popcast5",43,"true","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC1: to dislike. 
JC2: By whose rules? 
JC1: By Caryn's rules. 
CG: I'm not sure that's true. What- who are we talking about? 
JC1: Oh, it's true! What do you mean you're not sure if it's true? It's definitely <<true>> 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like we've held Caramanica's feet to the fire on this long enough. I will go out with one- 
JC1: Read the rest -- wait, read the rest of my list. 
JC2: I will, I will, I want --  I want to go out with 

",NA,NA,NA,NA,NA
"225","Popcast5",44,"all right","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","CG: sure that's true. What- who are we talking about? 
JC1: Oh, it's true! What do you mean you're not sure if it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All <<right>> I feel like we've held Caramanica's feet to the fire on this long enough. I will go out with one- 
JC1: Read the rest -- wait, read the rest of my list. 
JC2: I will, I will, I want --  I want to go out with one more question about this album par- -- in particular. 
JC1: Yes? 
JC2: What is 

",NA,NA,NA,NA,NA
"226","Popcast5",45,"wait","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wait","JC1: it's true? It's definitely true. 
CG: Now you're releasing the chats? What is happening? 
JC2: All right, I feel like we've held Caramanica's feet to the fire on this long enough. I will go out with one- 
JC1: Read the rest <<wait>> read the rest of my list. 
JC2: I will, I will, I want --  I want to go out with one more question about this album par- -- in particular. 
JC1: Yes? 
JC2: What is the defining song from 'Jesus Is King'? 
JC1: 'Is it really better than Ten K Cash?' {LG} 'Is that -- is it one 

",NA,NA,NA,NA,NA
"227","Popcast5",46,"yes","BehaviorAgreement","1stPerson","Present","i will i want   i want to go out with one more question about this album par  in particular",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","CG: happening? 
JC2: All right, I feel like we've held Caramanica's feet to the fire on this long enough. I will go out with one- 
JC1: Read the rest -- wait, read the rest of my list. 
JC2: I will, I will, I want --  I want to go out with one more question about this album par- -- in particular. 
JC1: <<yes>> 
JC2: What is the defining song from 'Jesus Is King'? 
JC1: 'Is it really better than Ten K Cash?' {LG} 'Is that -- is it one slot better?' 
JC2: 'Is it one slot better?' No, what is the defining song from 'Jesus is King', to you. 

",NA,NA,NA,NA,NA
"228","Popcast5",47,"no","ContentDisagreement","1stPerson","Present","'is that  is it one slot better'",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC2: out with one more question about this album par- -- in particular. 
JC1: Yes? 
JC2: What is the defining song from 'Jesus Is King'? 
JC1: 'Is it really better than Ten K Cash?' {LG} 'Is that -- is it one slot better?' 
JC2: 'Is it one slot better?' <<no>> what is the defining song from 'Jesus is King', to you. 
JC1: It's either 'Use This Gospel' or 'Hands On'. 'Use This Gospel', to me -- look, nothing is ever 

",NA,NA,NA,NA,NA
"229","Popcast5",48,"right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: like the best song of -- all time? Like, you know, it's -- I mean it's -- I'm getting, I literally feel, like, a breeze going over me <<right>> now just thinking about that song. 'Use This Gospel' structurally functions similarly. Take some disparate parts, 

",NA,NA,NA,NA,NA
"230","Popcast5",49,"yes","ContentAgreement","OwnKnowledge","Present","they're not the chance verse",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: parts, puts them together in service of one greater spiritual message. I don't love the Clipse verses on here, but there -- there's moments on them. 
JC2: They're not the Chance verse. 
JC1: <<yes>> Uh, no. Well, no, but what is, though? I mean that's -- Chance has never had a ver -- I mean, on no Chance album, is there a verse as good as that -- as that Chance verse. The Kenny G thing. Sublime, 

",NA,NA,NA,NA,NA
"231","Popcast5",50,"no","ContentDisagreement","OwnKnowledge","Present","they're not the chance verse",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: puts them together in service of one greater spiritual message. I don't love the Clipse verses on here, but there -- there's moments on them. 
JC2: They're not the Chance verse. 
JC1: Yes. Uh, <<no>> Well, no, but what is, though? I mean that's -- Chance has never had a ver -- I mean, on no Chance album, is there a verse as good as that -- as that Chance verse. The Kenny G thing. Sublime, transcendent, 

",NA,NA,NA,NA,NA
"232","Popcast5",51,"well","Well",NA,"Present","they're not the chance verse",FALSE,"None",FALSE,FALSE,NA,NA,NA,"no but what is though","None",FALSE,FALSE,NA,NA,NA,NA,NA,"well","JC1: puts them together in service of one greater spiritual message. I don't love the Clipse verses on here, but there -- there's moments on them. 
JC2: They're not the Chance verse. 
JC1: Yes. Uh, no. <<well>> no, but what is, though? I mean that's -- Chance has never had a ver -- I mean, on no Chance album, is there a verse as good as that -- as that Chance verse. The Kenny G thing. Sublime, transcendent, 

",NA,NA,NA,NA,NA
"233","Popcast5",52,"no","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: puts them together in service of one greater spiritual message. I don't love the Clipse verses on here, but there -- there's moments on them. 
JC2: They're not the Chance verse. 
JC1: Yes. Uh, no. Well, <<no>> but what is, though? I mean that's -- Chance has never had a ver -- I mean, on no Chance album, is there a verse as good as that -- as that Chance verse. The Kenny G thing. Sublime, transcendent, 

",NA,NA,NA,NA,NA
