"dir","region","annotator","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"Popcast2",17,"annSP","yeah","ContentAgreement","1stPerson","Present","you either hate it or",FALSE,"Circumstantial",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","NA: The look that Caryn is giving me right now. Caryn! Are you not on the Gecs train yet? 
CG: No! I’m fine with them. 
JC1: I- {LG} Yeah! 
JC2: Yeah! You either hate it or- or- 
JC1: yeah, <<yeah>> 
- JC2: or you’re a thousand Gecs up. 
JC1: yeah- 
JC2: You gotta go to the show. 
JC1: Joe [[did we have a great time at the show?]] 
JC2: Yeah, more than once. 
JC1: Everybody I know at the show had a great time. 
JC2: I think, you know when I see- 
JC1: The shows? 

","JC1",113.8090992,175.75,175.95,200
"Popcast2",1,"annSP","oh","ContentSurprise","1stPerson","Present","she's exploring {ps} all kinds of {ps} dark and twisted fantasies in a beautiful way",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"beautiful","PPT",NA,NA,NA,"oh","JP: whisper. She's exploring power, she's exploring fear. 
JC1: {LG} 
JP: She's exploring {PS} all kinds of {PS} dark and twisted fantasies in a beautiful way. 
JC1: <<oh>> 
JP: Oh. 
JC1: Really tying the decade together there. 
JP: [[Mhm]] yeah. 
JC1: Stitchin' it up. 
JP: But also -- and -- I just like the crazy things they do in sound- 
JC1: Yeah. 
- JP: which is to make, little creepy sounds 

","JC1",162.8343458,20,20.57,570
"Popcast2",15,"annSP","yeah","Phatic","1stPerson","Present",NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","NA: In my heart and in the New York Times. The look that Caryn is giving me right now. Caryn! Are you not on the Gecs train yet? 
CG: No! I’m fine with them. 
JC1: I- {LG} Yeah! 
JC2: <<yeah>> You either hate it or- or- 
JC1: yeah, yeah! 
- JC2: or you’re a thousand Gecs up. 
JC1: yeah- 
JC2: You gotta go to the show. 
JC1: Joe [[did we have a great time at the show?]] 
JC2: Yeah, more than once. 
JC1: Everybody I know at the show had a great time. 
JC2: I think, 

","JC2",180.6906871,173.46,173.69,230
"Popcast2",14,"annSP","yeah","Phatic","1stPerson","Present",NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","NA: In my heart and in the New York Times. The look that Caryn is giving me right now. Caryn! Are you not on the Gecs train yet? 
CG: No! I’m fine with them. 
JC1: I- {LG} <<yeah>> 
JC2: Yeah! You either hate it or- or- 
JC1: yeah, yeah! 
- JC2: or you’re a thousand Gecs up. 
JC1: yeah- 
JC2: You gotta go to the show. 
JC1: Joe [[did we have a great time at the show?]] 
JC2: Yeah, more than once. 
JC1: Everybody I know at the show had a great time. 
JC2: I 

","JC1",134.0788234,173.16,173.46,300
"Popcast2",25,"annSP","yeah","ContentAgreement","1stPerson","Present","yeah not that much",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: lawless in the sense that I'm not convinced that they know how to put on a show. 
JC2: Right?! [] {LG} They got- better in between that and- that was what? Their second ever [[show]]. 
JC1: Yes! But like not much. 
JC2: Yeah not that much. 
JC1: <<yeah>> not much! and o- bu- that-that's kinda fun. Look! I feel like pop has become very stitched tight whether it's [[Post-Drake pop]] or... Taylor or... 

","JC1",288.0280446,237.42,237.649,229
"Popcast2",19,"annSP","no","ContentDisagreement","1stPerson","Present","if you haven't been in a room with other people [[pogoing]] then i just don't think you’re really equipped",FALSE,"Counterfactual",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"equipped","PPT",NA,NA,NA,"no","JC2: building tweeting their [[Anti-Gecs]] feelings. If you haven't been in a room with other people [[pogoing]], then I just don't think you’re really equipped- 
JC1: First of all <<no>> no, first of all, I don't need to be in a room to know. I know. Number two! I have those people muted [[so]]... {LG} who can even -- who can even say who those people are. But yes! There 

","JC1",NA,198.9,199,100
"Popcast2",18,"annSP","yeah","Answer","1stPerson","Present","[[did we have a great time at the show]]",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"great","PPT",NA,NA,NA,"yeah","CG: fine with them. 
JC1: I- {LG} Yeah! 
JC2: Yeah! You either hate it or- or- 
JC1: yeah, yeah! 
- JC2: or you’re a thousand Gecs up. 
JC1: yeah- 
JC2: You gotta go to the show. 
JC1: Joe [[did we have a great time at the show?]] 
JC2: <<yeah>> more than once. 
JC1: Everybody I know at the show had a great time. 
JC2: I think, you know when I see- 
JC1: The shows? 
JC2: -people that we know, some people in this building tweeting their [[Anti-Gecs]] feelings. 

","JC2",266.4074285,180.86,181.18,320
"Popcast2",24,"annSP","yeah","ContentAgreement","1stPerson","Present","but like not much",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: lawless in the sense that I'm not convinced that they know how to put on a show. 
JC2: Right?! [] {LG} They got- better in between that and- that was what? Their second ever [[show]]. 
JC1: Yes! But like not much. 
JC2: <<yeah>> not that much. 
JC1: Yeah not much! and o- bu- that-that's kinda fun. Look! I feel like pop has become very stitched tight whether it's [[Post-Drake pop]] or... Taylor 

","JC2",NA,237.079,237.148,69
"Popcast2",26,"annSP","yeah","Answer","1stPerson","Present","i have found it really gratifying this year and j p",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"gratifying","PPT",NA,NA,NA,"yeah","JC1: sensibilities kinda core doing something that is so like- basically like shards, shards of things. And that's I- I- I have found it really gratifying this year and, J P! 
JP: <<yeah>> I know, it was on both of our lists! I know, I was gonna say, this is the 
CG: overlap. 
JC1: I got in your he- -- I got in your head! Not quite! {LG} I love it! 
JC2: I love it! {LG} What do you like about it J P? 
JP: The 

","JP",119.7245179,275.03,275.09,60
"Popcast2",23,"annSP","yes","Answer","1stPerson","Present","they got better in between that and that was what",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"better","PPT",NA,NA,NA,"yes","JC2: show was happening. {BR} 
JC1: And also lawless in the sense that I'm not convinced that they know how to put on a show. 
JC2: Right?! [] {LG} They got- better in between that and- that was what? Their second ever [[show]]. 
JC1: <<yes>> But like not much. 
JC2: Yeah not that much. 
JC1: Yeah not much! and o- bu- that-that's kinda fun. Look! I feel like pop has become very stitched tight whether it's 

","JC1",NA,235.65,235.68,30
"Popcast2",22,"annSP","right","ContentAgreement","1stPerson","Present","and also lawless in the sense that i'm not convinced that they know how to put on a show",FALSE,"Belief",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: was lawless in the sense that the ceiling below the floor was crumbling. 
JC2: As the show was happening. {BR} 
JC1: And also lawless in the sense that I'm not convinced that they know how to put on a show. 
JC2: <<right>> [] {LG} They got- better in between that and- that was what? Their second ever [[show]]. 
JC1: Yes! But like not much. 
JC2: Yeah not that much. 
JC1: Yeah not much! and o- bu- that-that's kinda fun. Look! 

","JC2",97.68624211,230.83,230.99,160
"Popcast2",8,"annSP","well","Well",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"well","JC1: would agree, like to me the- composition and the texture of this record feels very signature and it feels like a- {BR} thing people that people will refer to for the next five years. 
JP: <<well>> people are already stealing [[from her]]. 
JC1: Yeah, but- also we know this is also in least in part borrowed from a lot of things that have been happening on SoundCloud for the past five years. {BR} so it's 

","JP",259.3974511,51.62,51.69,70
"Popcast2",20,"annSP","no","ContentDisagreement","1stPerson","Present","f you haven't been in a room with other people [[pogoing]] then i just don't think you’re really equipped",FALSE,"Counterfactual",FALSE,TRUE,NA,NA,NA,"equipped","None",FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC2: tweeting their [[Anti-Gecs]] feelings. If you haven't been in a room with other people [[pogoing]], then I just don't think you’re really equipped- 
JC1: First of all -- no <<no>> first of all, I don't need to be in a room to know. I know. Number two! I have those people muted [[so]]... {LG} who can even -- who can even say who those people are. But yes! There is some 

","JC1",NA,199.1,199.489,389
"Popcast2",20,"annSP","no","ContentDisagreement","1stPerson","Present","f you haven't been in a room with other people [[pogoing]] then i just don't think you’re really equipped",FALSE,"Counterfactual",FALSE,TRUE,NA,NA,NA,"irst of all i don't need to be in a room to know","None",FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC2: tweeting their [[Anti-Gecs]] feelings. If you haven't been in a room with other people [[pogoing]], then I just don't think you’re really equipped- 
JC1: First of all -- no <<no>> first of all, I don't need to be in a room to know. I know. Number two! I have those people muted [[so]]... {LG} who can even -- who can even say who those people are. But yes! There is some 

","JC1",NA,199.1,199.489,389
"Popcast2",21,"annSP","yes",NA,NA,NA,"i don't need to be in a room to know i know number two i have those people muted [[so]] {lg} who can even  who can even say who those people are",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: all -- no no, first of all, I don't need to be in a room to know. I know. Number two! I have those people muted [[so]]... {LG} who can even -- who can even say who those people are. But <<yes>> There is some very visceral and physical about that experience and also kinda- lawless, I don't know if it's too strong a word but certainly we went to the NYU 

","JC1",148.8537317,208.63,208.89,260
"Popcast2",9,"annSP","yeah","ContentAgreement","OwnKnowledge","Present","well people are already stealing [[from her]]",FALSE,"None",FALSE,FALSE,"well","Present","1st",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: like to me the- composition and the texture of this record feels very signature and it feels like a- {BR} thing people that people will refer to for the next five years. 
JP: Well, people are already stealing [[from her]]. 
JC1: <<yeah>> but- also we know this is also in least in part borrowed from a lot of things that have been happening on SoundCloud for the past five years. {BR} so it's interesting to see Billie who 

","JC1",106.9575153,52.629,52.969,340
"Popcast3",4,"annSP","no","Answer","1stPerson","Present","do you think that the only irony functioning in this system is potentially ironic rap",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC2: times, it feels like they're doing ironic rap. 
JC1: Do you think that the only irony functioning in this system is potentially ironic rap? 
JC2: <<no>> 
JC1: Right — so you think ironic rap amidst other ironic things. 
JC2: Yeah, but that's the one that would potentially make me uncomfortable if I saw it in a different 

","JC2",88.10384601,85.84942772,86.249,399.5722793
"Popcast3",10,"annSP","yeah","ContentAgreement",NA,NA,"who was it who tweeted that the people who like hundred gecs now are likely to feel the same way about one hundred gecs as the people who liked salem back then",FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: liked Salem. 
JC1: First of all, who was -- who was it who tweeted that the people who like Hundred Gecs now are likely to feel the same way about One Hundred Gecs as the people who liked Salem back then 
JC2: <<yeah>> maybe Willy Staley; if not, Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem 

","JC2",120.2479835,160.7400985,160.9181513,178.0527954
"Popcast3",38,"annSP","yeah","ContentAgreement","1stPerson","Present","which we talked about a little bit on our grammys popcast",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JP: thing, it's so high concept. The hip-hop affectations that were in a lot of the others felt like 'I'm adding this because it's contemporary' 
JC2: Which we talked about a little bit on our GRAMMYs popcast. 
JC1: <<yeah>> sure. 
JP: Yeah, and this time it's not there, not distracting you. Also, she just had more time to think about everything, and the songs are really melodically solid. 

","JC1",196.1518365,298.11,298.47,360
"Popcast3",39,"annSP","sure","ContentAgreement","1stPerson","Present","which we talked about a little bit on our grammys popcast",FALSE,"None",FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"little bit","PPT",NA,NA,NA,"sure","JP: it's so high concept. The hip-hop affectations that were in a lot of the others felt like 'I'm adding this because it's contemporary' 
JC2: Which we talked about a little bit on our GRAMMYs popcast. 
JC1: Yeah, <<sure>> 
JP: Yeah, and this time it's not there, not distracting you. Also, she just had more time to think about everything, and the songs are really melodically solid. 
JC1: Better 

","JC1",101.0391852,298.47,298.719,249
"Popcast3",11,"annSP","sure","ContentAgreement","1stPerson","Present","willy was involved in the conversation and jeremy gordon — you know the twitter people",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: Gecs now are likely to feel the same way about One Hundred Gecs as the people who liked Salem back then 
JC2: Yeah, maybe Willy Staley; if not, Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: <<sure>> now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you wrong 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the 

","JC1",198.9887678,166.7045431,167.29,585.4568583
"Popcast3",5,"annSP","right",NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC2: they're doing ironic rap. 
JC1: Do you think that the only irony functioning in this system is potentially ironic rap? 
JC2: No. 
JC1: <<right>> — so you think ironic rap amidst other ironic things. 
JC2: Yeah, but that's the one that would potentially make me uncomfortable if I saw it in a different context; I think ultimately 

","JC1",148.7895971,86.889,87.25188911,362.8891109
"Popcast3",13,"annSP","wrong","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wrong","JC2: Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: Okay, see, Salem always 
JC1: rubbed you <<wrong>> 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's interesting; I mean, the dirt-baggery of Salem, I think 
JC2: is real 
JC1: is 

","JC2",97.57165598,172.9159354,173.2502005,334.265133
"Popcast3",7,"annSP","right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC1: ironic rap amidst other ironic things. 
JC2: Yeah, but that's the one that would potentially make me uncomfortable if I saw it in a different context; I think ultimately they stay on the <<right>> side of it and they clearly love the music that they're referencing and ultimately the joke is on them if anyone, but there's a little of that, is 

","JC2",105.4051205,98.36,98.55517978,195.1797754
"Popcast3",6,"annSP","yeah","ContentAgreement","1stPerson","Present","so you think ironic rap amidst other ironic things",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: irony functioning in this system is potentially ironic rap? 
JC2: No. 
JC1: Right — so you think ironic rap amidst other ironic things. 
JC2: <<yeah>> but that's the one that would potentially make me uncomfortable if I saw it in a different context; I think ultimately they stay on the right side of it and they clearly love the music 

","JC2",199.5287677,91.08,91.399,319
"Popcast3",12,"annSP","okay",NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: Salem back then 
JC2: Yeah, maybe Willy Staley; if not, Willy was involved in the conversation, and Jeremy Gordon — you know, the Twitter people. 
JC1: Sure, now, I liked Salem, and still mostly like Salem. 
JC2: <<okay>> see, Salem always 
JC1: rubbed you wrong 
JC2: got on the wrong side of the line for me because of the vocal manipulations and the weird three six fetishism. 
JC1: That's interesting; I mean, the dirt-baggery 

","JC2",NA,170.63,170.93,300
"Popcast3",16,"annSP","sure","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"sure","JC1: honest {LG}. I do think the dirt-baggery is honest. And in a strange way, look, I don't know those guys, I don't know of people who know them 
JC2: {LG} Thank god. {LG} 
JC1: But I'm <<sure>> there are many personal reasons why that group did not survive past its initial flame up. But I also think like the, it's hard to replicate the pure 

","JC1",172.704231,193.59,193.75,160
"Popcast3",2,"annSP","yeah","ContentAgreement","1stPerson","Present","they won by default",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: very casually; just sort of be like, well this is in group one, this in group two, and I just kept putting things below -- {LG} 
CG: They won by default. {LG} 
JC1: <<yeah>> I just -- but I kept putting things below it and I could not find a thing to go above it. Now -- now that we are two weeks out from when the lists were put together, 

","JC1",178.6975046,31.38964325,32.1321159,742.472656
